carID,price
56538,14999
34436,12495
73309,7388
58411,9845
34067,13998
74862,7797
1803,32995
28619,10995
70089,14391
41203,20799
12090,19490
75173,12995
68551,10795
12113,34875
71927,15490
61202,10625
8445,30000
24266,13091
11464,25000
47559,7000
49618,13295
46728,27690
70756,9495
75802,10995
9933,3995
6551,14995
11641,52495
75139,21790
40629,31980
15767,8791
4587,20981
41706,19695
66380,23490
24190,8998
51150,12750
8985,22871
29673,7999
12211,28980
29086,16000
66194,28000
9179,44850
50325,23980
32069,15998
17023,8998
21801,12000
46834,12490
51634,9450
70001,18000
44968,20685
21783,16500
1524,29495
73609,7895
69206,8995
39884,33889
12434,29361
12781,29990
32344,7000
75094,7495
55421,8995
12082,15881
67832,15450
8634,23450
27022,13995
30034,675
2724,16450
16554,17520
57044,13499
21628,9800
31615,5495
31634,7656
55797,5495
3628,30850
18685,24000
40926,17299
10749,9900
20846,20500
39871,21291
64395,10795
47437,14451
55799,8975
38245,16000
43940,20370
74144,9401
13600,4999
26094,10700
18092,16000
6930,8874
24474,16498
59413,6000
32624,13500
18760,8495
70092,25990
27027,16000
71562,8698
26868,13499
60356,14995
38453,20549
72894,10490
1774,19465
65820,6365
51622,14995
71381,28690
8169,36875
26044,14950
18681,16289
71709,17390
17342,17999
36499,27498
12237,15999
33332,8796
32863,8995
7749,14998
1054,13990
20307,8217
20293,19000
64364,16495
40358,15990
29778,12619
34070,9290
26407,22499
65150,12995
72942,19190
16553,5991
33673,15295
51206,14960
64654,6000
71022,7998
53716,16995
6094,33950
14404,19980
53921,16498
23425,9495
30249,15440
34107,16250
53984,13690
21584,19560
44300,19499
61127,3997
59623,12995
43568,28991
63651,7691
7599,11560
59970,10900
73436,19495
27155,9599
9315,21582
10065,25990
8618,16498
33753,15495
74638,12289
36285,18900
37287,37999
2011,15498
51092,11498
33405,14250
4570,47850
39891,14990
30665,10990
51245,17353
24700,12599
23993,10998
34189,20750
39338,18998
73158,13450
41724,23149
67812,9832
52085,13990
18796,10500
28222,10698
14128,28988
33835,12370
43501,33285
27343,8999
51025,17467
60655,11390
40686,16499
60022,2990
53497,7500
25907,9780
57106,10030
37548,22790
13298,29995
14837,18998
56417,10679
17230,10699
44780,10985
10087,11545
54776,22495
9074,10499
25487,11000
38474,20100
65476,16850
9663,13000
44221,27889
28249,10151
38485,159999
31706,8299
17870,8498
68965,17750
37206,19299
64759,9230
68708,6811
68778,10495
38027,26990
26302,11498
22199,11250
12133,12490
3529,27000
70345,6999
17183,11450
55109,7150
66143,16900
16099,12600
53116,9450
52484,8498
708,13491
36381,30300
59675,21790
59990,12498
63123,11192
68737,9999
46974,20990
14848,15995
34835,23000
72701,11989
27652,13495
3414,13995
57772,10298
69363,9995
3300,65990
65908,21469
65753,22490
49377,10000
52673,10590
36521,14799
16999,10489
63328,7999
10286,7998
3604,12285
5298,22750
33827,9998
3562,59900
17803,13350
54231,8800
54794,13200
36796,27990
41821,27400
10213,8991
53367,19997
4917,15052
53721,5495
18129,8300
52167,5250
15097,13499
47369,22500
40275,20998
38139,24791
43757,19470
7705,45400
19535,8000
61549,9699
54001,11995
35017,17990
75603,9500
56248,9998
14061,27980
10454,21498
20988,18398
1580,25990
29223,9995
62104,11899
45876,19698
41493,19995
23020,15998
802,23900
16125,5880
16184,10250
59974,7999
61915,15998
67419,23495
71730,14998
58337,9491
19626,11000
22712,9300
34604,18250
53452,18690
2414,59000
67740,6798
12533,29995
27232,7871
22018,11890
55971,14000
6022,13100
44936,11900
69926,13741
22881,11160
40777,23999
67968,12750
61831,9990
12965,30969
32347,6000
63310,9998
63749,13140
50865,7500
64350,7690
4772,30996
74528,17621
73866,14000
73014,10610
36981,29949
50010,36900
62708,9791
12500,25998
21869,17800
52489,8282
23677,20000
65558,14990
71459,22654
67116,6650
64755,13999
61570,14750
43765,49883
66580,44995
65918,32671
5608,34444
29371,24799
52534,11491
17455,14500
18204,18999
25964,18650
15535,12450
2293,17500
42736,28990
39628,10499
23696,12499
55290,8250
52012,7397
28496,18330
25930,16000
3288,17498
34828,25199
22389,9990
70324,15995
55745,13870
62794,10199
16528,11500
46224,14732
57488,13498
55295,6495
44252,30240
64973,9498
59906,15979
33995,5790
67330,12010
1730,15999
70218,18890
72707,16690
3665,22990
48280,25990
45909,21960
26955,6799
29460,12997
22234,9990
33483,19000
35364,24899
61539,7060
42219,19999
74625,7870
33708,13495
45486,17699
44291,17998
43839,11695
20853,16000
23725,14591
28432,11495
58483,12798
55601,9680
20597,6299
26049,17600
27163,5379
60875,8495
47109,10480
8493,16600
9563,13798
14598,18999
20973,4500
13166,12941
48132,9994
60988,8550
27,10498
70010,25542
62799,5495
70798,11490
54392,7999
9760,24480
24492,16190
32212,12299
72393,24990
69627,19399
75901,8561
10845,11950
56489,6999
9558,23500
40220,18000
71456,22980
60744,14499
70614,9850
68747,13490
70612,7695
23556,9695
75357,13498
43112,26176
21306,9998
17180,18399
45267,20681
9549,37780
45975,39500
14854,41070
12035,26350
41704,34799
73413,9990
6658,20985
38849,21400
58366,13498
9717,26995
6559,22998
54308,13298
41831,28999
35968,17695
26383,10697
36322,23149
44441,14549
58872,12850
70849,10542
34097,7995
43646,21996
17448,10607
40541,25499
5398,14490
28657,23000
32099,17270
57731,15495
64134,9790
66176,10490
42459,24980
25802,18000
62585,6799
69444,14998
53648,33595
43364,23995
300,7200
48978,14170
51754,8980
26057,9980
6662,9313
15787,14998
8023,10990
50886,7800
14456,16500
75778,9750
62377,7090
15085,9300
59283,10399
38309,54980
55946,3495
48759,24995
29535,10490
52245,7298
21084,15800
40939,25122
72301,23350
49752,11698
9447,19250
24751,10000
55147,10995
32316,11679
18159,10000
53386,8995
63271,15240
66547,12990
17937,12450
36787,13499
12757,20500
64464,17298
24702,14999
41673,16700
41508,27980
58198,9536
5320,27500
58138,8895
60264,1995
43633,19998
59644,14699
21771,16350
68676,38103
47779,11995
28070,7568
60721,7000
6274,16000
3795,8889
71787,12440
74183,13689
28809,12498
13840,23475
48064,10795
64815,10163
37995,36980
45157,19097
47718,8485
15737,6790
17498,10481
54317,12495
11011,25449
59437,16590
41506,27450
69904,19990
46342,14699
18632,15500
27713,16035
39046,20980
53164,9995
64582,4950
59687,11663
21689,9420
1336,34256
37082,18600
204,28000
60085,6370
48251,13495
67129,10241
66431,10840
40822,27028
69081,20998
37684,18780
57735,10995
61000,9749
8698,12990
32224,7275
17478,8995
38032,27780
72257,19990
7570,15037
72791,25590
33833,12795
15416,12800
68196,7699
20181,9298
5374,11300
54121,10000
61063,7495
34250,12798
3829,22490
44614,25495
36326,21691
25650,14690
30279,12399
43391,35068
6516,29495
16992,16640
64394,7140
59962,3999
458,21285
52711,10495
69281,13250
31030,19498
27908,6750
27401,15499
64191,9250
58781,7575
13993,28361
63699,8499
30507,3800
73673,22495
22758,13482
7351,19300
28431,18960
64837,5800
16198,6995
60771,18598
9354,20931
14437,10985
33583,2995
17123,3895
33622,19800
73702,19999
32537,17690
67505,19999
14791,22690
75745,18900
67752,11500
20875,10890
4945,22300
30732,16450
20610,9000
43849,15900
19982,20991
4140,22750
35283,16328
59771,11498
68603,29991
42659,22699
64051,3495
75607,31036
32973,15498
39717,14990
16888,16498
48270,12495
32062,8994
19941,15000
32159,6230
11519,23950
56176,7995
4054,16490
3977,11290
18366,9265
32407,28500
16956,13800
31138,12995
22319,15300
75567,9390
8838,30150
72923,9495
47438,9495
18571,11900
46218,17980
58357,9900
49534,14750
53296,6095
73902,19499
8235,16495
38913,23690
13626,28898
20121,6650
58283,11499
15452,9997
11049,11998
7127,30210
41620,23499
75767,14490
51252,21245
48002,13990
49912,18499
64003,12995
67166,19450
18909,6499
41384,29549
1197,19490
70982,29750
35179,25249
13044,21999
66279,19950
75155,7300
21552,12000
33303,13999
49158,26490
28363,8999
71461,9846
53719,11000
68345,19450
12045,11500
8568,19450
45071,13990
6171,13502
63804,6999
70000,20990
11021,22899
72996,13000
45977,14400
63841,12395
33952,12770
4192,29998
25035,12700
19673,8799
6373,10000
3426,36438
43102,23289
63360,10991
11262,16000
67878,23880
49094,8385
24008,11680
59448,12750
60881,7998
51230,10395
54076,10998
28396,11591
66252,17450
39343,17900
29302,7695
54737,7901
69029,7690
67478,15690
14745,16895
53558,9995
64906,8000
32443,17995
1552,2795
9714,30450
52253,22485
65083,14995
45981,18298
67967,17490
5332,45250
55145,9300
56999,12570
3640,12995
69237,9299
47969,8666
6214,19998
67294,21350
49301,15000
14363,15490
40497,20991
18058,18390
30357,26475
29528,17999
28335,2645
19103,19500
73440,18150
55375,6595
27619,11450
13929,18298
14880,28395
10129,17491
48817,8995
16857,10200
31662,13250
32899,15790
4981,23990
48622,13295
8141,19998
55950,590
49426,20995
67553,23329
61736,6899
64580,7220
14443,26875
46734,9995
38811,17820
53416,12995
3279,19950
67601,13490
10534,11399
51436,8895
2020,74500
8561,10000
64557,14000
52628,12998
67655,28436
36483,26500
51426,18690
68937,20950
20363,8495
10911,11976
11315,11300
6548,15290
24936,8995
13195,34995
33476,24295
36473,10698
53223,15400
47539,13490
61425,14995
47449,8995
40243,20500
6605,19500
63164,7995
46961,10998
12111,63295
39784,34579
37108,24799
41729,25699
25210,8499
15878,15000
39867,16998
1281,16436
72632,18990
58502,7998
12948,19980
3029,11990
58725,8995
75776,6995
42248,27526
69605,13312
14760,16498
8861,26350
71177,16798
28586,10000
72803,24995
22117,6995
64822,6450
61760,9399
35766,18995
16279,8721
5340,38000
18187,9698
8381,16550
14305,25362
33373,15298
30696,8500
44563,14999
8028,21498
31082,13750
39073,19392
70514,10995
15060,16950
68222,20490
25987,17500
74869,18399
55761,11500
46812,5991
74436,17290
8775,14999
62424,6481
59818,9487
12474,27500
68774,11950
32340,14995
70228,12650
20870,15495
65258,11707
54338,9495
28145,8990
55403,8295
61035,12740
41982,29699
32038,10870
28213,16698
74680,19246
19421,17495
50335,22295
61255,12165
10342,26698
45436,24749
31403,11950
66156,8700
59249,11799
62919,12990
5478,19000
24722,8071
47214,9895
4896,15000
74008,23500
36626,8000
48803,21990
70286,27999
63483,16998
14925,34510
14807,25990
26224,8000
22635,16840
18098,9450
75298,10395
32946,11750
40632,24890
7293,18000
55535,9980
29629,6199
66419,11499
38378,39991
15354,6490
18714,10000
19077,9799
56726,5995
45030,28400
30766,8900
21782,8995
5585,26950
10624,11474
10044,15498
46709,13990
70627,10950
24285,12000
16949,17300
63930,6495
4445,10698
1483,47490
39649,15800
13049,19547
53100,8700
20102,10690
55653,9498
41162,31112
29110,18450
62042,9295
86,25750
16694,9795
14899,33991
1543,9839
932,19300
27826,18499
40278,21342
30953,22000
62448,15995
31199,12000
1052,24990
59018,14795
47525,27490
57305,9250
75026,23285
54673,10995
1776,20595
71523,10980
44253,26499
67647,9295
68974,28799
8628,17190
11301,25995
63253,15590
21215,11250
39220,24480
75538,17690
59158,13199
46646,25599
17809,9980
35825,24581
668,14990
39013,21498
73636,11295
6453,12450
48507,10495
35580,19995
42208,16991
73428,20250
30123,12289
6971,17862
17332,19199
41446,28998
74363,15937
12922,9600
61072,9798
42422,8990
72753,17298
31999,6995
25749,13290
25955,11990
50414,10290
28545,6125
18034,14250
51463,5979
1430,19950
71482,26995
71050,7511
37002,20980
13007,30850
27999,8200
4248,34000
6506,43995
25919,10750
60450,6381
59331,10699
53288,23998
66768,19975
47633,12490
13465,20980
32892,14298
7210,14032
7201,34000
36434,18801
65779,22800
22706,13398
32870,18000
3174,13700
26138,11640
46634,15802
55794,15891
28138,22000
33597,8690
35454,17490
21457,15140
59459,5991
40240,20249
49056,12500
8758,10550
71411,9241
43712,22890
47199,10250
47094,28999
61082,6500
28149,9815
5521,32500
38038,28172
43178,17999
60984,9495
64226,6900
45078,22489
27216,10795
42183,20700
22564,6500
50929,11499
66681,16990
43508,15800
68640,8998
54477,18490
41922,9124
71568,11490
71750,19491
48682,4693
27083,9498
34916,15999
63088,12000
56221,8691
12181,18990
33101,18480
74974,32649
10113,14495
41142,21495
7352,27690
70032,31890
22145,12995
46360,18280
23883,10900
31090,17400
41748,19200
28441,17250
43180,13392
39916,33980
17988,17580
8691,17600
62880,7998
59216,13999
847,21995
70432,19990
7138,44300
11771,15199
44149,22998
71925,11461
72023,31450
27378,16200
19338,12995
44997,22399
7516,12800
26046,15299
54419,19500
3114,18990
25006,18597
2983,21000
9086,41550
71387,9800
4096,32182
3632,45485
26615,20999
13487,19490
28493,11290
53774,20498
69751,8998
61975,7999
28972,9860
39099,13650
37572,29199
69465,10299
41150,25780
28360,15700
24045,18000
37445,18640
45516,26014
40456,15990
5508,8490
66104,12995
22694,10270
54623,9500
67930,19499
73917,19990
15869,9900
28389,8800
26291,5995
31988,8495
19012,11800
42092,26899
1512,12000
13886,18799
72975,18995
39079,18990
74413,20500
14335,14250
35245,12599
9826,34551
6388,18000
51848,14998
26802,15475
13480,40950
7897,13499
25587,20695
55632,9950
8419,30181
37515,28149
35175,18790
51337,11795
52394,6500
71239,6489
3045,11650
18730,23499
46046,37500
21162,14650
53383,17995
75510,44980
21170,14250
49925,19565
18125,7795
44053,14990
47813,7490
26109,19500
42630,22999
45679,13495
61868,15298
1749,19499
74299,17490
32968,16200
40616,18200
75074,6290
42653,17950
41372,20988
14430,47990
23755,11030
61104,7745
32235,13269
44194,29899
55968,8495
15782,18600
13287,7995
30354,17865
37737,16567
44737,17999
49809,15499
10641,43480
27660,12000
6434,19647
11046,21000
14157,11940
61836,10275
32542,7698
14361,47995
12731,12900
15687,7200
26844,10799
56117,11391
11460,64400
24696,7499
73606,9690
61168,9799
66370,18200
65421,7998
57792,14000
70438,11720
31652,8495
27571,14190
38792,16000
60116,8000
3384,45990
66846,17950
65187,8495
38175,24940
1425,31000
892,14000
61997,22999
9020,18450
37891,19000
59621,7790
57769,8500
27962,9199
39337,15498
63080,14495
70555,15499
29232,11798
4063,13500
49757,9999
10346,18700
59197,7998
9441,37989
60155,5997
53325,6995
38333,60298
16538,13290
30843,8900
35291,28980
73198,5799
29083,8495
39095,11998
71283,13401
51826,8999
12095,13969
50816,18999
55816,13998
34972,79999
45045,16800
4668,17988
10121,11861
24516,9300
30599,7695
9530,26950
1068,18300
60612,7480
74973,9472
43137,22470
56079,6530
50571,12390
65826,9690
6654,10879
50388,24995
74128,7999
15693,6995
14240,34999
34165,8450
74554,9680
69604,10700
36880,22849
11923,16099
3276,10385
56553,4995
4007,15490
34351,4390
13817,15997
8945,31995
74465,23499
60614,13995
6336,13995
13373,10495
1997,21440
33768,5998
24485,10350
27933,10350
68498,33950
68062,22290
73128,11000
72204,18698
66459,7490
35191,26995
59564,8000
75955,7495
57103,15495
51527,10290
64360,10998
44724,25824
15711,16399
69892,9498
21739,9899
64437,14990
21024,17580
62505,12495
28822,9998
21258,10999
4820,19970
66442,4298
18683,8899
21332,17550
882,25342
28148,10020
26851,8800
56009,6790
72079,23995
25667,15700
66068,5763
24067,8130
40545,26999
44120,33000
9705,11209
10565,23499
43723,30919
19607,19999
35479,16991
34794,21995
39375,15990
29040,2995
22499,12000
29657,9700
30156,29495
28144,15721
29399,6500
32844,11990
17379,10691
60504,7599
5361,12743
21813,16000
46361,20480
54480,12295
37863,48799
47289,6995
68651,19995
27532,15295
51156,9500
28407,8990
57773,10998
12260,24990
22836,12395
41413,16480
2019,49495
11488,15990
39746,14500
18648,18490
22106,17750
35466,17700
50567,18650
16653,6995
8996,26990
29724,14500
62203,6490
4643,15000
4039,17990
52174,11990
27869,12495
56969,9999
2616,18998
66602,12391
69928,13790
28480,9799
52926,16495
76,15499
64622,12840
12916,18990
41196,24750
2926,13025
31331,10500
9454,23480
11604,19850
6774,19790
25541,11495
54369,10695
45755,19499
56703,14995
30506,11060
43988,37500
18778,16500
51176,14595
75431,7599
30856,12500
35416,15995
4710,109990
35944,13690
12697,14490
70583,18450
38988,33990
29436,7984
51672,19350
15680,18497
50442,3495
43667,22076
53049,8295
61371,13998
59192,5299
14418,29980
25726,11200
63066,16499
29199,9775
38508,20500
59381,14499
65400,32491
35651,18291
61042,10500
25982,13299
42016,31995
33006,16999
63539,9995
68694,13925
21927,16995
55491,25295
15924,8999
48001,10995
67858,25980
58395,13490
18599,11290
54262,20495
58413,11999
18729,11200
71501,8000
64126,8999
69150,23647
53201,11500
7141,16490
24721,8491
9079,65000
13205,6495
1665,12495
29315,14199
43901,20498
61926,7498
41122,22096
64070,9100
65370,7995
66502,21366
32922,15450
23088,10200
44427,5295
6178,19995
59700,10799
39118,39200
31868,11480
28338,15500
60734,5495
68924,10750
53668,25991
38130,9498
22936,12399
63743,14990
67164,9498
39584,23900
9422,21995
27774,17890
33116,12790
24026,18250
25496,15998
33374,10109
5266,36650
43302,15895
34531,15498
32328,8499
57065,12498
28824,16950
56659,6299
74659,7495
54072,10795
26567,7667
60436,7130
28628,16998
36899,30480
36458,17991
24208,9495
21149,28730
54653,31495
22148,9072
45354,61489
42279,37891
63899,12560
57297,10995
26593,11000
50709,9790
14587,20850
53094,10995
18947,10495
54389,10493
42431,37995
71849,16499
66814,15000
1890,23990
68418,34450
11240,12999
14037,26480
21254,12999
62481,7490
52357,7999
64853,13990
2126,31000
36119,14499
40499,15250
41111,24190
47073,33395
53699,14995
2496,16990
67288,19995
18746,9700
35176,19499
6350,32490
36784,18699
50787,13795
22699,9551
69852,11998
71040,16298
62951,5800
38884,23995
71552,7990
24385,6670
13888,25898
70049,10099
60659,9799
15234,10795
48421,10945
58528,14990
51894,7995
47224,9655
65596,10998
27205,15299
63325,9499
62748,13995
1449,30995
41226,15991
64141,6450
36034,20498
24823,8099
49171,13750
64458,9391
43513,26480
37354,53990
41210,24059
43727,35995
29493,18600
35642,45199
9061,36850
71469,13250
35227,13200
73646,52991
30849,7295
66137,11199
15823,5995
73224,16995
39635,18900
58116,14971
70643,9995
33473,9285
13210,46600
42995,18500
68013,12990
13745,23995
40605,22299
4221,9250
48113,10998
28738,8990
11793,15990
24375,6695
35425,33842
47848,8750
43977,19890
48604,5751
5936,4490
58209,10750
32270,31735
65828,15489
55059,18995
913,15990
13701,35980
6642,11490
54822,14295
51586,8700
52076,12500
44632,48980
18035,9298
60331,8000
35076,20995
12977,26495
4409,33990
65061,8830
24481,9495
45839,24980
7666,12990
75853,9699
73631,13450
66030,21700
60972,6732
9254,14700
55332,15495
21305,10170
36471,10200
21262,13950
5337,22000
66780,37995
67571,8000
17928,13599
40566,50799
39907,10795
8795,20990
52843,18495
75324,20995
67041,19490
31972,22995
24829,17520
74588,8250
17074,7295
31010,12400
75658,21500
44781,20449
36090,19599
26630,11463
67327,24495
4632,20995
18067,8300
68570,10495
6789,14990
26914,10160
51812,12990
55270,7839
58285,9149
69666,6999
43823,20450
7035,12299
41054,33789
10064,26350
67154,9282
14127,32450
67130,11490
41433,18699
63971,8350
38924,20990
6711,15500
49545,13795
54322,24990
5681,16000
31462,11998
70111,19995
44119,29480
7949,52900
28462,11220
26071,6199
43769,30099
45196,12390
59734,14990
73265,12495
56876,9755
20981,8999
74649,36500
64127,12698
3226,20990
38837,20380
44651,12298
4098,11698
52589,17480
12124,34999
16499,15990
848,21874
38327,32990
51514,6890
45359,24750
15806,12497
19553,9000
50941,8994
18518,23570
39452,17600
35313,20900
34318,14498
46223,31995
57718,9999
15961,16999
5476,18498
63716,11498
8402,20995
52730,10995
70264,9950
2894,17998
13405,13100
40043,16995
8697,10939
68397,20980
57018,8600
47234,6795
37552,24640
28244,26200
56480,10750
1702,35000
40758,15498
39243,22800
69725,10995
32517,31390
29381,19500
12004,21950
57690,10397
41762,18991
64632,12999
18882,15995
6795,18295
66229,30850
37161,32749
46767,23495
66174,17295
7058,19790
40042,21499
20028,12799
21337,13490
10475,17599
30816,9691
52522,16495
52397,6790
19578,18330
2762,19998
75800,22980
50305,14900
21378,6361
64713,3495
16795,15990
15642,14000
21815,6980
61105,9994
67472,30999
42633,11999
58290,7190
34712,14985
70009,25995
44694,42499
44581,29099
57796,6995
68328,13000
36367,16500
63077,7998
135,28698
15376,15799
40089,33780
71480,22490
14803,26940
15114,16000
46789,6995
54989,6750
34866,18998
58950,16220
32717,7485
61100,14998
24102,9799
31172,11999
13407,13500
60061,3250
60544,7778
25812,11750
46093,29699
52870,8495
3016,20000
28970,10998
44356,18750
53184,7298
48349,13890
47247,13495
19389,19990
4674,24985
39408,31999
71280,19890
5617,24490
7655,23699
73001,9682
25485,18698
45598,15998
59819,10117
3538,15670
11584,12980
29949,7997
42815,39450
46825,14999
29181,10997
69957,28995
22461,10491
57195,11781
42537,28990
36846,13990
30337,12377
28117,16498
39264,30999
213,28950
21341,12289
23286,11091
19425,16499
2254,19220
25781,16601
30257,13700
57879,7991
10506,9500
15415,5995
49189,12999
23251,10750
36056,31994
62196,11994
42295,32499
19727,10250
9201,30690
33504,15795
9944,22775
67466,23299
19989,6500
47582,11995
38062,23180
62324,8994
40610,8490
46809,16775
38932,29495
62219,12780
33097,7599
5121,23998
40450,8450
26771,6499
897,16495
22358,8299
14415,31581
48890,8700
56348,7495
31180,10495
14910,25400
48931,4591
45747,24999
58846,11991
25377,14450
60914,6770
12848,25730
33378,13790
60234,28995
58600,7299
33284,34864
47681,14550
48594,32960
35925,17990
67052,27695
47516,8799
1276,15556
7720,28000
74755,15325
21575,7800
52970,6000
53185,18995
41730,23500
53882,7250
25454,8225
30491,13210
49241,8495
845,28500
48154,16990
11367,29990
51584,3495
33406,12495
3687,12700
71929,11000
68977,29995
49038,12490
37997,29199
75394,16000
48085,9000
42494,37980
34443,13995
37501,20391
43283,22498
54793,6190
19098,15390
16405,10500
19504,16998
8193,25690
66396,17495
3403,31990
24898,21500
45047,27999
61298,3000
24384,15500
50822,19490
36546,23920
74024,12495
6988,31000
29720,10995
46016,17995
64426,8498
57180,10471
47476,12950
9457,14522
74525,8990
66920,45450
41390,8990
22146,10497
8729,9490
20489,5799
63551,11000
11047,18990
13780,19850
39923,52000
27741,8800
63849,11998
4528,22495
71055,9799
48525,10295
31669,8595
52739,7990
14167,28608
22568,12470
33702,9798
29356,13500
17164,19498
47129,10490
15068,8990
41548,25882
36924,21950
19700,16998
47736,13300
13037,13300
30484,11997
56131,13099
39559,22124
71363,11495
45411,20480
9501,22995
39648,17800
64095,12699
52666,12995
34977,26499
33253,16250
50255,12998
8772,20397
13500,17990
48550,11900
44681,22532
71289,19795
57599,10990
38313,20999
5869,11295
16860,10689
39065,22480
4244,22950
30726,17480
58979,10320
15662,9949
30168,11499
45327,18498
16706,12400
69452,5221
52081,9985
46200,23879
1059,22990
36597,22162
73270,17450
19380,10550
30511,11299
24562,11160
67306,10495
3406,32750
67577,8790
75010,18495
40675,30599
74987,15989
5194,16321
39242,24849
5059,21780
39059,30752
21393,18300
32400,8298
67765,24490
63172,6295
10373,18998
44650,20000
23081,9450
70839,21095
64323,12294
41199,13200
2320,18498
30720,5999
29081,6890
74425,20399
71859,27995
29721,7330
23701,7298
27985,8499
72663,11998
30099,4495
14106,11995
31104,14600
13799,18980
20514,24500
36103,17999
58707,13000
20603,9000
36071,11750
43920,30380
6047,22490
62738,17998
67089,13592
47704,17995
27932,8790
44257,25549
47615,9490
64529,17949
67511,17500
38699,33990
12067,40000
36733,27000
44596,18499
13885,20875
46396,17440
16648,10491
54313,11000
59802,11951
57658,12791
20228,8500
66110,16495
48175,6099
4538,21470
45151,29944
38409,19199
53563,9995
27683,16500
14920,19480
344,12454
38965,16590
8398,19500
65468,13698
11517,25990
50234,16427
74773,11799
6741,8990
53517,9250
71761,11990
3552,28800
11024,27780
44250,19495
21248,9690
797,11295
58947,12298
32171,7990
10143,12630
13148,26991
48464,19495
10759,8990
73341,7999
62108,17118
16523,13480
27219,14998
30997,16980
47610,21990
7187,21995
30138,6499
29186,13800
33904,12995
74941,7499
24022,16995
63835,7995
26780,13898
51702,7675
65768,19590
21539,9495
62318,10999
48264,14799
59291,16991
60095,17999
22798,19990
25446,19000
6151,24500
50991,14495
74557,20489
3566,14450
71212,10000
32714,10985
53039,7000
3919,34495
75483,10798
74423,19750
12356,29950
24968,5899
1261,35950
46657,17600
14762,23980
1198,33950
20092,10000
24938,10497
68632,10491
66017,10990
3455,23950
23970,8700
27035,10890
70404,10495
37059,12800
59354,7901
19112,8500
75606,18798
56165,10359
23174,16991
33529,7291
22907,8995
69431,37500
23740,8650
68412,24202
71958,45995
28594,25995
34684,9995
2314,18272
60287,11615
3317,18500
32850,5794
921,38444
12780,27988
43873,33298
20661,7299
69802,20980
46395,16800
31841,7500
67469,19400
46402,48899
58352,10950
42446,20200
69381,18150
43133,41991
44492,16999
57061,7495
35138,19199
74489,13989
64975,6699
56633,7798
5779,14995
19075,14600
46468,15000
11140,20998
66915,18998
43230,16290
56481,8000
35137,26998
4010,38990
71471,16300
15917,17000
14742,27990
52334,13885
39959,20990
48883,29799
5620,21995
17445,4995
7418,7791
20233,12499
51264,10980
56251,13940
28980,12317
62412,8400
48933,8995
9876,28900
70299,10142
33714,22899
62901,7390
48896,7450
51123,19398
60418,17498
34038,16000
60559,1925
19803,6679
43649,18399
21123,5788
26395,13499
29893,9999
32308,16590
45471,12995
70113,8498
30079,16990
72965,13990
431,19450
59020,4500
46555,15400
14776,18062
64237,12495
40683,14441
12747,29661
57461,9237
15990,9347
4599,21990
25516,17420
60941,1499
9151,26888
22095,11810
45312,16498
72745,25495
68679,15490
61424,11999
3244,18498
33091,14990
3675,12995
32217,6795
46351,36990
43740,23290
24127,13995
72796,15995
73894,5300
44862,9991
6221,11999
36978,32099
28443,11700
37909,20149
32331,9690
39929,28749
10438,20000
68146,8750
71334,20995
22496,20990
4613,31990
2259,27970
40622,20199
67507,12890
20578,14399
16757,10170
30889,10697
23900,14050
28451,9500
65432,37490
28312,16498
55121,16999
16945,12695
9519,36981
38113,20998
11233,20980
14100,18989
40328,23490
56387,14400
48341,13000
64306,14799
38585,18990
5820,26900
61742,12998
61777,7250
53771,19699
71872,20490
64242,2995
42235,22250
4082,10398
42635,25498
25043,22998
57385,6990
30710,8995
53597,9250
56977,12799
22185,13799
591,24080
23986,14995
19749,15795
44945,18999
7858,35450
48675,4249
25036,15799
67283,13250
13646,21990
53995,15570
18309,11450
10837,29999
57504,6800
32349,17750
35532,16341
24758,8450
23238,11500
17339,8995
7681,14400
4809,12595
62312,14995
42888,31850
44249,14981
26744,9800
31377,19700
31029,9490
53979,6923
29638,14991
52617,16295
21146,15999
27484,17998
72310,25300
48067,6990
26136,16998
10139,14600
34414,12500
9492,16499
48425,14775
67818,12681
66264,9498
22654,9000
46158,11479
7321,10495
32183,13250
69478,9250
22889,6391
72503,12399
35748,37891
10298,34490
40434,17495
71776,38490
18973,5495
61801,8999
64406,2999
41152,15034
53229,13981
26082,13220
59154,17290
54044,11895
30807,15999
71240,22990
48023,25000
28150,10491
24484,19990
24972,8990
58385,1695
2492,14444
50614,24990
9655,12800
45535,10950
48772,14295
58227,6610
56260,14495
74177,22500
6368,18800
56936,10500
29303,9791
45437,20691
16348,9591
2645,25990
42671,29992
23058,16500
51297,15000
15827,12000
1113,22750
17052,19499
72304,16999
7192,20990
45978,23490
66300,22262
38205,11991
28810,11000
49037,21999
17551,16995
62937,3595
26745,12480
15508,15591
32231,15495
65790,10495
75581,24987
13938,22480
45442,10822
29814,2995
45216,14795
10130,62991
23263,7969
70260,15495
15884,6260
10127,14490
1937,16798
11621,15637
66867,18491
54087,16110
49766,19875
5613,17585
27341,13000
51890,9995
5674,27990
64600,13698
17595,11995
28368,9351
11581,18000
10642,33682
33354,16786
14548,22499
13461,8000
19674,17000
41626,15300
27136,8400
31336,20000
33487,6995
66016,5995
9800,16350
21834,6850
48285,13295
36997,24990
75121,7991
2810,32990
4157,7299
27794,10999
47634,8200
5568,17490
28680,15799
71474,13762
75404,25999
8116,49995
44599,62500
66001,13995
